1,7,0,1,0,4.45,4.7979e-05,107.77600000000115,1000
1,7,1,1,0,6.25,0.0003230516666666667,107.77599999994106,1000
1,8,0,1,0,6.3,8.187050000000001e-05,195.07199999998937,1000
1,8,1,1,0,10.35,0.0005859600000000001,195.0720000001355,1000
1,9,0,1,0,9.15,0.000141693,349.1839999999896,1000
1,9,1,1,0,18.15,0.0011034883333333335,349.1840000000596,1000
1,10,0,1,0,12.45,0.0002614066666666667,657.4080000000237,1000
1,10,1,1,0,31.8,0.0020612166666666666,657.4079999994907,1000
1,11,0,1,0,16.9,0.0005485983333333333,1396.7400000000723,1000
1,11,1,1,0,44.51,0.0022895333333333334,1396.7400000001205,1000
1,12,0,1,0,22.75,0.001026995,2629.6299999999937,1000
1,12,1,1,0,36.43,0.00229115,2629.6299999996945,1000
1,7,0,1,1,4.45,4.996333333333333e-05,112.89599999999302,1000
1,7,1,1,1,6.35,0.00033753833333333334,112.89600000006106,1000
1,8,0,1,1,6.3,8.583933333333334e-05,205.31200000001525,1000
1,8,1,1,1,10.5,0.000615725,205.31200000004472,1000
1,9,0,1,1,9.1,0.00014963066666666668,369.663999999998,1000
1,9,1,1,1,18.8,0.00107981,369.6639999998624,1000
1,10,0,1,1,12.45,0.0002614066666666667,657.4080000000237,1000
1,10,1,1,1,31.8,0.0020612166666666666,657.4079999994907,1000
1,11,0,1,1,16.9,0.0005803483333333333,1478.6599999999999,1000
1,11,1,1,1,36.89,0.0023320333333333334,1478.6600000004125,1000
1,12,0,1,1,22.75,0.001026995,2629.6299999999937,1000
1,12,1,1,1,36.43,0.00229115,2629.6299999996945,1000
2,7,0,1,0,17.8,4.815833333333333e-05,107.77600000000109,2000
2,7,1,1,0,24.7,0.00033177833333333334,107.77600000000707,2000
2,8,0,1,0,25.7,8.204983333333333e-05,195.0719999999968,2000
2,8,1,1,0,40.7,0.000578215,195.0719999999838,2000
2,9,0,1,0,35.4,0.00014189550000000002,349.1840000000033,2000
2,9,1,1,0,67.7,0.0010349950000000001,349.18399999996785,2000
2,10,0,1,0,50.3,0.00026158666666666665,657.4080000000152,2000
2,10,1,1,0,89.3,0.002009616666666667,657.4079999998587,2000
2,11,0,1,0,67.8,0.000548595,1396.7400000000086,2000
2,11,1,1,0,92.59,0.0021264833333333334,1396.7400000001048,2000
2,12,0,1,0,79.9,0.00102736,2629.6300000000283,2000
2,12,1,1,0,86.02,0.0023278166666666667,2629.629999999938,2000
2,7,0,1,1,17.8,5.014266666666667e-05,112.89600000000434,2000
2,7,1,1,1,24.7,0.00035579666666666666,112.8960000000305,2000
2,8,0,1,1,25.7,8.601883333333334e-05,205.31199999999552,2000
2,8,1,1,1,41.4,0.000607585,205.31200000004046,2000
2,9,0,1,1,35.4,0.00014983316666666667,369.6639999999827,2000
2,9,1,1,1,68.9,0.00107981,369.6639999998951,2000
2,10,0,1,1,50.3,0.00026158666666666665,657.4080000000152,2000
2,10,1,1,1,89.3,0.002009616666666667,657.4079999998587,2000
2,11,0,1,1,67.3,0.0005803466666666667,1478.6600000000612,2000
2,11,1,1,1,92.39,0.00219245,1478.660000000153,2000
2,12,0,1,1,79.9,0.00102736,2629.6300000000283,2000
2,12,1,1,1,86.02,0.0023278166666666667,2629.629999999938,2000
3,7,0,1,0,35.76,4.797316666666667e-05,107.77600000000103,3000
3,7,1,1,0,53.48,0.000323045,107.77599999998095,3000
3,8,0,1,0,50.91,7.429833333333333e-05,195.07200000000444,3000
3,8,1,1,0,80.76,0.0006249316666666667,195.07199999998477,3000
3,9,0,1,0,74.09,0.00012815933333333332,349.1839999999925,3000
3,9,1,1,0,98.79,0.000993775,349.1840000000475,3000
3,10,0,1,0,90.61,0.00023588166666666665,657.4080000000066,3000
3,10,1,1,0,99.09,0.0019326833333333333,657.4080000000288,3000
3,11,0,1,0,93.33,0.0004941883333333333,1396.7399999999684,3000
3,11,1,1,0,98.46,0.00234385,1396.740000000089,3000
3,12,0,1,0,84.09,0.0009250766666666667,2629.6299999999383,3000
3,12,1,1,0,89.01,0.0023570833333333334,2629.630000000135,3000
3,7,0,1,1,35.76,4.995766666666667e-05,112.89600000000331,3000
3,7,1,1,1,53.79,0.00033753166666666666,112.89599999999925,3000
3,8,0,1,1,50.91,7.787033333333333e-05,205.31199999999725,3000
3,8,1,1,1,81.52,0.0005914633333333333,205.3120000000361,3000
3,9,0,1,1,74.09,0.00013530316666666666,369.66400000000016,3000
3,9,1,1,1,98.79,0.0010509266666666667,369.66399999992836,3000
3,10,0,1,1,90.61,0.00023588166666666665,657.4080000000066,3000
3,10,1,1,1,99.09,0.0019326833333333333,657.4080000000288,3000
3,11,0,1,1,92.88,0.0005227633333333334,1478.6599999999917,3000
3,11,1,1,1,97.87,0.002307616666666667,1478.659999999945,3000
3,12,0,1,1,84.09,0.0009250766666666667,2629.6299999999383,3000
3,12,1,1,1,89.01,0.0023570833333333334,2629.630000000135,3000
4,7,0,1,0,65.4,4.8150500000000006e-05,107.77600000000099,4000
4,7,1,1,0,86.2,0.00034051000000000003,107.77599999997837,4000
4,8,0,1,0,88.0,8.204216666666667e-05,195.0720000000028,4000
4,8,1,1,0,99.8,0.0005861533333333333,195.0719999999857,4000
4,9,0,1,0,97.2,0.00014188783333333332,349.1839999999966,4000
4,9,1,1,0,99.8,0.001103695,349.18400000001316,4000
4,10,0,1,0,97.6,0.0002615783333333333,657.4079999999984,4000
4,10,1,1,0,99.4,0.002061033333333333,657.4080000000276,4000
4,11,0,1,0,93.6,0.0005485883333333333,1396.7399999999873,4000
4,11,1,1,0,98.46,0.0023441166666666666,1396.7400000000737,4000
4,12,0,1,0,90.6,0.0010273533333333333,2629.6299999999487,4000
4,12,1,1,0,91.45,0.0022546166666666664,2629.630000000061,4000
4,7,0,1,1,65.4,5.0135e-05,112.89600000000236,4000
4,7,1,1,1,86.2,0.00035579666666666666,112.89599999998552,4000
4,8,0,1,1,87.8,8.6011e-05,205.31199999999885,4000
4,8,1,1,1,100.0,0.000648335,205.31200000003184,4000
4,9,0,1,1,97.2,0.0001498255,369.66400000000016,4000
4,9,1,1,1,100.0,0.0011379216666666668,369.66399999996145,4000
4,10,0,1,1,97.6,0.0002615783333333333,657.4079999999984,4000
4,10,1,1,1,99.4,0.002061033333333333,657.4080000000276,4000
4,11,0,1,1,93.6,0.0005803383333333333,1478.659999999992,4000
4,11,1,1,1,99.0,0.00219245,1478.6600000000046,4000
4,12,0,1,1,90.6,0.0010273533333333333,2629.6299999999487,4000
4,12,1,1,1,91.45,0.0022546166666666664,2629.630000000061,4000
5,7,0,1,0,89.5,4.8153000000000005e-05,107.77600000000093,5000
5,7,1,1,0,100.0,0.0003319666666666667,107.77599999998681,5000
5,8,0,1,0,99.0,8.204466666666666e-05,195.0720000000009,5000
5,8,1,1,0,100.0,0.000578215,195.07199999998664,5000
5,9,0,1,0,99.25,0.00014189033333333333,349.1840000000008,5000
5,9,1,1,0,100.0,0.0010487316666666668,349.1839999999804,5000
5,10,0,1,0,98.0,0.0002615816666666667,657.40799999999,5000
5,10,1,1,0,100.0,0.0019069666666666667,657.4080000000266,5000
5,11,0,1,0,95.25,0.00054859,1396.740000000007,5000
5,11,1,1,0,99.68,0.0021808833333333334,1396.7400000000584,5000
5,12,0,1,0,92.0,0.001027355,2629.629999999959,5000
5,12,1,1,0,97.47,0.0023567166666666668,2629.6299999999915,5000
5,7,0,1,1,89.5,5.01375e-05,112.89600000000137,5000
5,7,1,1,1,100.0,0.000364925,112.89599999998742,5000
5,8,0,1,1,99.0,8.60135e-05,205.31200000000052,5000
5,8,1,1,1,100.0,0.0006075733333333333,205.31200000002767,5000
5,9,0,1,1,99.25,0.000149828,369.66400000000016,5000
5,9,1,1,1,100.0,0.0011347150000000001,369.66399999999277,5000
5,10,0,1,1,98.0,0.0002615816666666667,657.40799999999,5000
5,10,1,1,1,100.0,0.0019069666666666667,657.4080000000266,5000
5,11,0,1,1,95.0,0.0005803416666666667,1478.6599999999921,5000
5,11,1,1,1,99.75,0.0021927333333333333,1478.6600000000624,5000
5,12,0,1,1,92.0,0.001027355,2629.629999999959,5000
5,12,1,1,1,97.47,0.0023567166666666668,2629.6299999999915,5000
6,7,0,1,0,98.48,4.7978499999999995e-05,107.77600000000089,6000
6,7,1,1,0,100.0,0.0003230516666666667,107.77599999999585,6000
6,8,0,1,0,100.0,8.187016666666667e-05,195.0719999999989,6000
6,8,1,1,0,100.0,0.0006169916666666666,195.07199999998764,6000
6,9,0,1,0,100.0,0.00014171566666666666,349.18400000000213,6000
6,9,1,1,0,100.0,0.0010897716666666668,349.18399999997445,6000
6,10,0,1,0,100.0,0.0002614066666666667,657.4079999999914,6000
6,10,1,1,0,99.39,0.0018810833333333333,657.4080000000254,6000
6,11,0,1,0,100.0,0.0005483233333333333,1396.7400000000152,6000
6,11,1,1,0,98.84,0.0022353,1396.7400000000414,6000
6,12,0,1,0,97.27,0.0009250749999999999,2629.6299999999706,6000
6,12,1,1,0,99.39,0.002750833333333333,2629.629999999935,6000
6,7,0,1,1,98.48,4.9962833333333336e-05,112.89600000000031,6000
6,7,1,1,1,100.0,0.00035123166666666667,112.89599999998944,6000
6,8,0,1,1,100.0,8.5839e-05,205.31200000000229,6000
6,8,1,1,1,100.0,0.0005994316666666666,205.31200000002312,6000
6,9,0,1,1,100.0,0.0001496535,369.66400000000016,6000
6,9,1,1,1,99.7,0.0011671966666666667,369.6640000000113,6000
6,10,0,1,1,100.0,0.0002614066666666667,657.4079999999914,6000
6,10,1,1,1,99.39,0.0018810833333333333,657.4080000000254,6000
6,11,0,1,1,100.0,0.0005800733333333333,1478.6599999999924,6000
6,11,1,1,1,99.7,0.0024952666666666666,1478.6600000000972,6000
6,12,0,1,1,97.27,0.0009250749999999999,2629.6299999999706,6000
6,12,1,1,1,99.39,0.002750833333333333,2629.629999999935,6000
7,7,0,1,0,100.0,4.815733333333333e-05,107.77600000000083,7000
7,7,1,1,0,100.0,0.000353615,107.77600000000115,7000
