30,0.005,1,5,1,2,0,3.33,0.02,0.11,100
30,0.005,1,5,1,2,1,3.33,0.02,0.11,100
30,0.005,1,5,1,3,0,3.33,0.02,0.12000000000000001,100
30,0.005,1,5,1,3,1,3.33,0.02,0.12000000000000001,100
30,0.005,1,6,0,1,0,3.33,0.02,0.11,100
30,0.005,1,6,0,1,1,3.33,0.02,0.11,100
30,0.005,1,6,0,2,0,3.33,0.02,0.11,100
30,0.005,1,6,0,2,1,3.33,0.02,0.11,100
30,0.005,1,6,0,3,0,3.33,0.02,0.12000000000000001,100
30,0.005,1,6,0,3,1,3.33,0.02,0.12000000000000001,100
30,0.005,1,6,1,1,0,3.33,0.02,0.11,100
30,0.005,1,6,1,1,1,3.33,0.02,0.11,100
30,0.005,1,6,1,2,0,3.33,0.02,0.11,100
30,0.005,1,6,1,2,1,3.33,0.02,0.11,100
30,0.005,1,6,1,3,0,3.33,0.02,0.12000000000000001,100
30,0.005,1,6,1,3,1,3.33,0.02,0.12000000000000001,100
30,0.005,1,7,0,1,0,3.33,0.02,0.11,100
30,0.005,1,7,0,1,1,3.33,0.02,0.11,100
30,0.005,1,7,0,2,0,3.33,0.02,0.11,100
30,0.005,1,7,0,2,1,3.33,0.02,0.11,100
30,0.005,1,7,0,3,0,3.33,0.02,0.12000000000000001,100
30,0.005,1,7,0,3,1,3.33,0.02,0.12000000000000001,100
30,0.005,1,7,1,1,0,3.33,0.02,0.11,100
30,0.005,1,7,1,1,1,3.33,0.02,0.11,100
30,0.005,1,7,1,2,0,3.33,0.02,0.11,100
30,0.005,1,7,1,2,1,3.33,0.02,0.11,100
30,0.005,1,7,1,3,0,3.33,0.02,0.12000000000000001,100
30,0.005,1,7,1,3,1,3.33,0.02,0.12000000000000001,100
30,0.005,1,8,0,1,0,3.33,0.02,0.11,100
30,0.005,1,8,0,1,1,3.33,0.02,0.11,100
30,0.005,1,8,0,2,0,3.33,0.02,0.11,100
30,0.005,1,8,0,2,1,3.33,0.02,0.11,100
30,0.005,1,8,0,3,0,3.33,0.02,0.12000000000000001,100
30,0.005,1,8,0,3,1,3.33,0.02,0.12000000000000001,100
30,0.005,1,8,1,1,0,3.33,0.02,0.11,100
30,0.005,1,8,1,1,1,3.33,0.02,0.11,100
30,0.005,1,8,1,2,0,3.33,0.02,0.11,100
30,0.005,1,8,1,2,1,3.33,0.02,0.11,100
30,0.005,1,8,1,3,0,3.33,0.02,0.12000000000000001,100
30,0.005,1,8,1,3,1,3.33,0.02,0.12000000000000001,100
30,0.005,1,9,0,1,0,3.33,0.02,0.11,100
30,0.005,1,9,0,1,1,3.33,0.02,0.11,100
30,0.005,1,9,0,2,0,3.33,0.02,0.11,100
30,0.005,1,9,0,2,1,3.33,0.02,0.11,100
30,0.005,1,9,0,3,0,3.33,0.02,0.12000000000000001,100
30,0.005,1,9,0,3,1,3.33,0.02,0.12000000000000001,100
30,0.005,1,9,1,1,0,3.33,0.02,0.11,100
30,0.005,1,9,1,1,1,3.33,0.02,0.11,100
30,0.005,1,9,1,2,0,3.33,0.02,0.11,100
30,0.005,1,9,1,2,1,3.33,0.02,0.11,100
30,0.005,1,9,1,3,0,3.33,0.02,0.12000000000000001,100
30,0.005,1,9,1,3,1,3.33,0.02,0.12000000000000001,100
30,0.005,2,0,0,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,0,0,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,0,0,2,0,6.67,0.02,0.08,200
30,0.005,2,0,0,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,0,0,3,0,6.67,0.02,0.08,200
30,0.005,2,0,0,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,0,1,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,0,1,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,0,1,2,0,6.67,0.02,0.08,200
30,0.005,2,0,1,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,0,1,3,0,6.67,0.02,0.08,200
30,0.005,2,0,1,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,1,0,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,1,0,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,1,0,2,0,6.67,0.02,0.08,200
30,0.005,2,1,0,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,1,0,3,0,6.67,0.02,0.08,200
30,0.005,2,1,0,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,1,1,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,1,1,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,1,1,2,0,6.67,0.02,0.08,200
30,0.005,2,1,1,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,1,1,3,0,6.67,0.02,0.08,200
30,0.005,2,1,1,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,2,0,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,2,0,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,2,0,2,0,6.67,0.02,0.08,200
30,0.005,2,2,0,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,2,0,3,0,6.67,0.02,0.08,200
30,0.005,2,2,0,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,2,1,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,2,1,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,2,1,2,0,6.67,0.02,0.08,200
30,0.005,2,2,1,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,2,1,3,0,6.67,0.02,0.08,200
30,0.005,2,2,1,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,3,0,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,3,0,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,3,0,2,0,6.67,0.02,0.08,200
30,0.005,2,3,0,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,3,0,3,0,6.67,0.02,0.08,200
30,0.005,2,3,0,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,3,1,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,3,1,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,3,1,2,0,6.67,0.02,0.08,200
30,0.005,2,3,1,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,3,1,3,0,6.67,0.02,0.08,200
30,0.005,2,3,1,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,4,0,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,4,0,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,4,0,2,0,6.67,0.02,0.08,200
30,0.005,2,4,0,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,4,0,3,0,6.67,0.02,0.08,200
30,0.005,2,4,0,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,4,1,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,4,1,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,4,1,2,0,6.67,0.02,0.08,200
30,0.005,2,4,1,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,4,1,3,0,6.67,0.02,0.08,200
30,0.005,2,4,1,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,5,0,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,5,0,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,5,0,2,0,6.67,0.02,0.08,200
30,0.005,2,5,0,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,5,0,3,0,6.67,0.02,0.08,200
30,0.005,2,5,0,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,5,1,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,5,1,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,5,1,2,0,6.67,0.02,0.08,200
30,0.005,2,5,1,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,5,1,3,0,6.67,0.02,0.08,200
30,0.005,2,5,1,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,6,0,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,6,0,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,6,0,2,0,6.67,0.02,0.08,200
30,0.005,2,6,0,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,6,0,3,0,6.67,0.02,0.08,200
30,0.005,2,6,0,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,6,1,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,6,1,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,6,1,2,0,6.67,0.02,0.08,200
30,0.005,2,6,1,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,6,1,3,0,6.67,0.02,0.08,200
30,0.005,2,6,1,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,7,0,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,7,0,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,7,0,2,0,6.67,0.02,0.08,200
30,0.005,2,7,0,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,7,0,3,0,6.67,0.02,0.08,200
30,0.005,2,7,0,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,7,1,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,7,1,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,7,1,2,0,6.67,0.02,0.08,200
30,0.005,2,7,1,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,7,1,3,0,6.67,0.02,0.08,200
30,0.005,2,7,1,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,8,0,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,8,0,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,8,0,2,0,6.67,0.02,0.08,200
30,0.005,2,8,0,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,8,0,3,0,6.67,0.02,0.08,200
30,0.005,2,8,0,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,8,1,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,8,1,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,8,1,2,0,6.67,0.02,0.08,200
30,0.005,2,8,1,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,8,1,3,0,6.67,0.02,0.08,200
30,0.005,2,8,1,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,9,0,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,9,0,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,9,0,2,0,6.67,0.02,0.08,200
30,0.005,2,9,0,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,9,0,3,0,6.67,0.02,0.08,200
30,0.005,2,9,0,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,2,9,1,1,0,6.67,0.02,0.06999999999999999,200
30,0.005,2,9,1,1,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,9,1,2,0,6.67,0.02,0.08,200
30,0.005,2,9,1,2,1,6.67,0.02,0.06999999999999999,200
30,0.005,2,9,1,3,0,6.67,0.02,0.08,200
30,0.005,2,9,1,3,1,6.67,0.02,0.09000000000000001,200
30,0.005,3,0,0,1,0,40.0,0.05,0.25,300
30,0.005,3,0,0,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,0,0,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,0,0,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,0,0,3,0,40.0,0.02,0.16,300
30,0.005,3,0,0,3,1,40.0,0.02,0.15,300
30,0.005,3,0,1,1,0,40.0,0.05,0.25,300
30,0.005,3,0,1,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,0,1,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,0,1,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,0,1,3,0,40.0,0.02,0.16,300
30,0.005,3,0,1,3,1,40.0,0.02,0.15,300
30,0.005,3,1,0,1,0,40.0,0.05,0.25,300
30,0.005,3,1,0,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,1,0,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,1,0,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,1,0,3,0,40.0,0.02,0.16,300
30,0.005,3,1,0,3,1,40.0,0.02,0.15,300
30,0.005,3,1,1,1,0,40.0,0.05,0.25,300
30,0.005,3,1,1,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,1,1,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,1,1,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,1,1,3,0,40.0,0.02,0.16,300
30,0.005,3,1,1,3,1,40.0,0.02,0.15,300
30,0.005,3,2,0,1,0,40.0,0.05,0.25,300
30,0.005,3,2,0,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,2,0,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,2,0,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,2,0,3,0,40.0,0.02,0.16,300
30,0.005,3,2,0,3,1,40.0,0.02,0.15,300
30,0.005,3,2,1,1,0,40.0,0.05,0.25,300
30,0.005,3,2,1,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,2,1,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,2,1,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,2,1,3,0,40.0,0.02,0.16,300
30,0.005,3,2,1,3,1,40.0,0.02,0.15,300
30,0.005,3,3,0,1,0,40.0,0.05,0.25,300
30,0.005,3,3,0,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,3,0,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,3,0,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,3,0,3,0,40.0,0.02,0.16,300
30,0.005,3,3,0,3,1,40.0,0.02,0.15,300
30,0.005,3,3,1,1,0,40.0,0.05,0.25,300
30,0.005,3,3,1,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,3,1,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,3,1,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,3,1,3,0,40.0,0.02,0.16,300
30,0.005,3,3,1,3,1,40.0,0.02,0.15,300
30,0.005,3,4,0,1,0,40.0,0.05,0.25,300
30,0.005,3,4,0,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,4,0,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,4,0,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,4,0,3,0,40.0,0.02,0.16,300
30,0.005,3,4,0,3,1,40.0,0.02,0.15,300
30,0.005,3,4,1,1,0,40.0,0.05,0.25,300
30,0.005,3,4,1,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,4,1,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,4,1,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,4,1,3,0,40.0,0.02,0.16,300
30,0.005,3,4,1,3,1,40.0,0.02,0.15,300
30,0.005,3,5,0,1,0,40.0,0.05,0.25,300
30,0.005,3,5,0,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,5,0,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,5,0,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,5,0,3,0,40.0,0.02,0.16,300
30,0.005,3,5,0,3,1,40.0,0.02,0.15,300
30,0.005,3,5,1,1,0,40.0,0.05,0.25,300
30,0.005,3,5,1,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,5,1,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,5,1,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,5,1,3,0,40.0,0.02,0.16,300
30,0.005,3,5,1,3,1,40.0,0.02,0.15,300
30,0.005,3,6,0,1,0,40.0,0.05,0.25,300
30,0.005,3,6,0,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,6,0,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,6,0,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,6,0,3,0,40.0,0.02,0.16,300
30,0.005,3,6,0,3,1,40.0,0.02,0.15,300
30,0.005,3,6,1,1,0,40.0,0.05,0.25,300
30,0.005,3,6,1,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,6,1,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,6,1,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,6,1,3,0,40.0,0.02,0.16,300
30,0.005,3,6,1,3,1,40.0,0.02,0.15,300
30,0.005,3,7,0,1,0,40.0,0.05,0.25,300
30,0.005,3,7,0,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,7,0,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,7,0,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,7,0,3,0,40.0,0.02,0.16,300
30,0.005,3,7,0,3,1,40.0,0.02,0.15,300
30,0.005,3,7,1,1,0,40.0,0.05,0.25,300
30,0.005,3,7,1,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,7,1,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,7,1,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,7,1,3,0,40.0,0.02,0.16,300
30,0.005,3,7,1,3,1,40.0,0.02,0.15,300
30,0.005,3,8,0,1,0,40.0,0.05,0.25,300
30,0.005,3,8,0,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,8,0,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,8,0,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,8,0,3,0,40.0,0.02,0.16,300
30,0.005,3,8,0,3,1,40.0,0.02,0.15,300
30,0.005,3,8,1,1,0,40.0,0.05,0.25,300
30,0.005,3,8,1,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,8,1,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,8,1,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,8,1,3,0,40.0,0.02,0.16,300
30,0.005,3,8,1,3,1,40.0,0.02,0.15,300
30,0.005,3,9,0,1,0,40.0,0.05,0.25,300
30,0.005,3,9,0,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,9,0,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,9,0,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,9,0,3,0,40.0,0.02,0.16,300
30,0.005,3,9,0,3,1,40.0,0.02,0.15,300
30,0.005,3,9,1,1,0,40.0,0.05,0.25,300
30,0.005,3,9,1,1,1,40.0,0.05,0.18000000000000002,300
30,0.005,3,9,1,2,0,40.0,0.03,0.13999999999999999,300
30,0.005,3,9,1,2,1,40.0,0.03,0.13999999999999999,300
30,0.005,3,9,1,3,0,40.0,0.02,0.16,300
30,0.005,3,9,1,3,1,40.0,0.02,0.15,300
30,0.005,4,0,0,1,0,85.36,0.09,0.15,400
30,0.005,4,0,0,1,1,85.5,0.08,0.12000000000000001,400
30,0.005,4,0,0,2,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,0,0,2,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,0,0,3,0,85.71,0.03,0.06999999999999999,400
30,0.005,4,0,0,3,1,85.71,0.03,0.06999999999999999,400
30,0.005,4,0,1,1,0,83.43,0.12,0.58,400
30,0.005,4,0,1,1,1,83.79,0.1,0.2,400
30,0.005,4,0,1,2,0,85.71,0.03,0.05,400
30,0.005,4,0,1,2,1,85.71,0.03,0.05,400
30,0.005,4,0,1,3,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,0,1,3,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,1,0,1,0,85.36,0.09,0.15,400
30,0.005,4,1,0,1,1,85.5,0.08,0.12000000000000001,400
30,0.005,4,1,0,2,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,1,0,2,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,1,0,3,0,85.71,0.03,0.06999999999999999,400
30,0.005,4,1,0,3,1,85.71,0.03,0.06999999999999999,400
30,0.005,4,1,1,1,0,83.43,0.12,0.58,400
30,0.005,4,1,1,1,1,83.79,0.1,0.2,400
30,0.005,4,1,1,2,0,85.71,0.03,0.05,400
30,0.005,4,1,1,2,1,85.71,0.03,0.05,400
30,0.005,4,1,1,3,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,1,1,3,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,2,0,1,0,85.36,0.09,0.15,400
30,0.005,4,2,0,1,1,85.5,0.08,0.12000000000000001,400
30,0.005,4,2,0,2,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,2,0,2,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,2,0,3,0,85.71,0.03,0.06999999999999999,400
30,0.005,4,2,0,3,1,85.71,0.03,0.06999999999999999,400
30,0.005,4,2,1,1,0,83.43,0.12,0.58,400
30,0.005,4,2,1,1,1,83.79,0.1,0.2,400
30,0.005,4,2,1,2,0,85.71,0.03,0.05,400
30,0.005,4,2,1,2,1,85.71,0.03,0.05,400
30,0.005,4,2,1,3,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,2,1,3,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,3,0,1,0,85.36,0.09,0.15,400
30,0.005,4,3,0,1,1,85.5,0.08,0.12000000000000001,400
30,0.005,4,3,0,2,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,3,0,2,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,3,0,3,0,85.71,0.03,0.06999999999999999,400
30,0.005,4,3,0,3,1,85.71,0.03,0.06999999999999999,400
30,0.005,4,3,1,1,0,83.43,0.12,0.58,400
30,0.005,4,3,1,1,1,83.79,0.1,0.2,400
30,0.005,4,3,1,2,0,85.71,0.03,0.05,400
30,0.005,4,3,1,2,1,85.71,0.03,0.05,400
30,0.005,4,3,1,3,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,3,1,3,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,4,0,1,0,85.36,0.09,0.15,400
30,0.005,4,4,0,1,1,85.5,0.08,0.12000000000000001,400
30,0.005,4,4,0,2,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,4,0,2,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,4,0,3,0,85.71,0.03,0.06999999999999999,400
30,0.005,4,4,0,3,1,85.71,0.03,0.06999999999999999,400
30,0.005,4,4,1,1,0,83.43,0.12,0.58,400
30,0.005,4,4,1,1,1,83.79,0.1,0.2,400
30,0.005,4,4,1,2,0,85.71,0.03,0.05,400
30,0.005,4,4,1,2,1,85.71,0.03,0.05,400
30,0.005,4,4,1,3,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,4,1,3,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,5,0,1,0,85.36,0.09,0.15,400
30,0.005,4,5,0,1,1,85.5,0.08,0.12000000000000001,400
30,0.005,4,5,0,2,0,85.71,0.03,0.060000000000000005,400
30,0.005,4,5,0,2,1,85.71,0.03,0.060000000000000005,400
30,0.005,4,5,0,3,0,85.71,0.03,0.06999999999999999,400
30,0.005,4,5,0,3,1,85.71,0.03,0.06999999999999999,400
30,0.005,4,5,1,1,0,83.43,0.12,0.58,400
30,0.005,4,5,1,1,1,83.79,0.1,0.2,400
30,0.005,4,5,1,2,0,85.71,0.03,0.05,400
30,0.005,4,5,1,2,1,85.71,0.03,0.05,400
