1,0,0,1,0,13.85,0.17,2.2399999999999998,100
1,0,0,1,1,11.82,0.16,1.88,100
1,0,0,3,0,15.05,0.19,1.75,100
1,0,0,3,1,12.92,0.18,2.3800000000000003,100
1,0,1,1,0,30.87,0.23,2.42,100
1,0,1,1,1,29.52,0.23,1.89,100
1,0,1,3,0,41.75,0.2,2.49,100
1,0,1,3,1,36.88,0.19,2.34,100
1,5,0,1,0,13.85,0.17,2.2399999999999998,100
1,5,0,1,1,11.82,0.16,1.88,100
1,5,0,3,0,15.05,0.19,1.75,100
1,5,0,3,1,12.92,0.18,2.3800000000000003,100
1,5,1,1,0,30.87,0.23,2.42,100
1,5,1,1,1,29.52,0.23,1.89,100
1,5,1,3,0,41.75,0.2,2.49,100
1,5,1,3,1,36.88,0.19,2.34,100
1,9,0,1,0,13.85,0.17,2.2399999999999998,100
1,9,0,1,1,11.82,0.16,1.88,100
1,9,0,3,0,15.05,0.19,1.75,100
1,9,0,3,1,12.92,0.18,2.3800000000000003,100
1,9,1,1,0,30.87,0.23,2.42,100
1,9,1,1,1,29.52,0.23,1.89,100
1,9,1,3,0,41.75,0.2,2.49,100
1,9,1,3,1,36.88,0.19,2.34,100
3,0,0,1,0,100.0,0.03,0.05,300
3,0,0,1,1,100.0,0.03,0.08,300
3,0,0,3,0,100.0,0.02,0.060000000000000005,300
3,0,0,3,1,100.0,0.02,0.060000000000000005,300
3,0,1,1,0,100.0,0.03,0.05,300
3,0,1,1,1,100.0,0.03,0.060000000000000005,300
3,0,1,3,0,100.0,0.02,0.060000000000000005,300
3,0,1,3,1,100.0,0.02,0.060000000000000005,300
3,5,0,1,0,100.0,0.03,0.05,300
3,5,0,1,1,100.0,0.03,0.08,300
3,5,0,3,0,100.0,0.02,0.060000000000000005,300
3,5,0,3,1,100.0,0.02,0.060000000000000005,300
3,5,1,1,0,100.0,0.03,0.05,300
3,5,1,1,1,100.0,0.03,0.060000000000000005,300
3,5,1,3,0,100.0,0.02,0.060000000000000005,300
3,5,1,3,1,100.0,0.02,0.060000000000000005,300
3,9,0,1,0,100.0,0.03,0.05,300
3,9,0,1,1,100.0,0.03,0.08,300
3,9,0,3,0,100.0,0.02,0.060000000000000005,300
3,9,0,3,1,100.0,0.02,0.060000000000000005,300
3,9,1,1,0,100.0,0.03,0.05,300
3,9,1,1,1,100.0,0.03,0.060000000000000005,300
3,9,1,3,0,100.0,0.02,0.060000000000000005,300
3,9,1,3,1,100.0,0.02,0.060000000000000005,300
5,0,0,1,0,100.0,0.02,0.25,500
5,0,0,1,1,100.0,0.02,0.21000000000000002,500
5,0,0,3,0,100.0,0.02,0.25999999999999995,500
5,0,0,3,1,100.0,0.02,0.21000000000000002,500
5,0,1,1,0,100.0,0.02,0.27999999999999997,500
5,0,1,1,1,100.0,0.02,0.2,500
5,0,1,3,0,100.0,0.02,0.25999999999999995,500
5,0,1,3,1,100.0,0.02,0.23,500
5,5,0,1,0,100.0,0.02,0.25,500
5,5,0,1,1,100.0,0.02,0.21000000000000002,500
5,5,0,3,0,100.0,0.02,0.25999999999999995,500
5,5,0,3,1,100.0,0.02,0.21000000000000002,500
5,5,1,1,0,100.0,0.02,0.27999999999999997,500
5,5,1,1,1,100.0,0.02,0.2,500
5,5,1,3,0,100.0,0.02,0.25999999999999995,500
5,5,1,3,1,100.0,0.02,0.23,500
5,9,0,1,0,100.0,0.02,0.25,500
5,9,0,1,1,100.0,0.02,0.21000000000000002,500
5,9,0,3,0,100.0,0.02,0.25999999999999995,500
5,9,0,3,1,100.0,0.02,0.21000000000000002,500
5,9,1,1,0,100.0,0.02,0.27999999999999997,500
5,9,1,1,1,100.0,0.02,0.2,500
5,9,1,3,0,100.0,0.02,0.25999999999999995,500
5,9,1,3,1,100.0,0.02,0.23,500
